time_s,r_inner_um,r_outer_um,r_mid_um,count,shell_volume_um3,density_per_um3
310.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
310.0,150.0,200.0,175.0,23,31939525.311496243,7.201108900551327e-07
310.0,200.0,300.0,250.0,43,114144533.08042914,3.7671536988723857e-07
310.0,300.0,500.0,399.99999999999994,131,517315590.2911194,2.532303345551209e-07
310.0,500.0,750.0,625.0,149,1447750614.5292964,1.0291827784748964e-07
310.0,750.0,1000.0,875.0,93,2704387675.965212,3.438856079197586e-08
320.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
320.0,50.0,100.00000000000001,75.0,14,9948376.73636768,1.4072647599704427e-06
320.0,100.00000000000001,150.0,125.0,19,19373154.697137043,9.807385682419504e-07
320.0,150.0,200.0,175.0,19,31939525.311496243,5.948742135238053e-07
320.0,200.0,300.0,250.0,55,114144533.08042914,4.818452405534446e-07
320.0,300.0,500.0,399.99999999999994,127,517315590.2911194,2.4549811059923933e-07
320.0,500.0,750.0,625.0,136,1447750614.5292964,9.393883078697041e-08
320.0,750.0,1000.0,875.0,89,2704387675.965212,3.290948290845002e-08
330.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
330.0,50.0,100.00000000000001,75.0,13,9948376.73636768,1.3067458485439826e-06
330.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
330.0,150.0,200.0,175.0,25,31939525.311496243,7.827292283207964e-07
330.0,200.0,300.0,250.0,53,114144533.08042914,4.643235954424103e-07
330.0,300.0,500.0,399.99999999999994,132,517315590.2911194,2.551633905440913e-07
330.0,500.0,750.0,625.0,135,1447750614.5292964,9.32481040900074e-08
330.0,750.0,1000.0,875.0,87,2704387675.965212,3.216994396668709e-08
340.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
340.0,50.0,100.00000000000001,75.0,14,9948376.73636768,1.4072647599704427e-06
340.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
340.0,150.0,200.0,175.0,26,31939525.311496243,8.140383974536283e-07
340.0,200.0,300.0,250.0,57,114144533.08042914,4.99366885664479e-07
340.0,300.0,500.0,399.99999999999994,133,517315590.2911194,2.570964465330616e-07
340.0,500.0,750.0,625.0,132,1447750614.5292964,9.117592399911834e-08
340.0,750.0,1000.0,875.0,85,2704387675.965212,3.1430405024924174e-08
350.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
350.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
350.0,100.00000000000001,150.0,125.0,21,19373154.697137043,1.083974207004261e-06
350.0,150.0,200.0,175.0,22,31939525.311496243,6.888017209223009e-07
350.0,200.0,300.0,250.0,54,114144533.08042914,4.730844179979275e-07
350.0,300.0,500.0,399.99999999999994,144,517315590.2911194,2.783600624117359e-07
350.0,500.0,750.0,625.0,134,1447750614.5292964,9.255737739304437e-08
350.0,750.0,1000.0,875.0,76,2704387675.965212,2.8102479786991026e-08
360.0,0.0,50.0,25.000000000000004,6,3665191.4291880922,1.637022271802352e-06
360.0,50.0,100.00000000000001,75.0,13,9948376.73636768,1.3067458485439826e-06
360.0,100.00000000000001,150.0,125.0,19,19373154.697137043,9.807385682419504e-07
360.0,150.0,200.0,175.0,23,31939525.311496243,7.201108900551327e-07
360.0,200.0,300.0,250.0,49,114144533.08042914,4.2928030522034163e-07
360.0,300.0,500.0,399.99999999999994,128,517315590.2911194,2.474311665882097e-07
360.0,500.0,750.0,625.0,152,1447750614.5292964,1.049904579383787e-07
360.0,750.0,1000.0,875.0,78,2704387675.965212,2.8842018728753945e-08
370.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
370.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
370.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
370.0,150.0,200.0,175.0,25,31939525.311496243,7.827292283207964e-07
370.0,200.0,300.0,250.0,63,114144533.08042914,5.519318209975821e-07
370.0,300.0,500.0,399.99999999999994,138,517315590.2911194,2.6676172647791357e-07
370.0,500.0,750.0,625.0,138,1447750614.5292964,9.532028418089644e-08
370.0,750.0,1000.0,875.0,79,2704387675.965212,2.9211788199635408e-08
380.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
380.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
380.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
380.0,150.0,200.0,175.0,20,31939525.311496243,6.261833826566372e-07
380.0,200.0,300.0,250.0,71,114144533.08042914,6.220184014417195e-07
380.0,300.0,500.0,399.99999999999994,134,517315590.2911194,2.59029502522032e-07
380.0,500.0,750.0,625.0,136,1447750614.5292964,9.393883078697041e-08
380.0,750.0,1000.0,875.0,81,2704387675.965212,2.995132714139833e-08
390.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
390.0,50.0,100.00000000000001,75.0,4,9948376.73636768,4.020756457058408e-07
390.0,100.00000000000001,150.0,125.0,24,19373154.697137043,1.2388276651477268e-06
