time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
420.0,7.0,500,482,18,41,0.082,0.3620504471965712,0.10669959398153855,0.35106908566092554,0.4674615986697117,773.5562391812509,798.0340794490822,0.00045781934985859754,943.3067757900545,1017.3847476671067,976.9507616220621,491.0641263598212,2.3788140602550403e-12
430.0,7.166666666666667,500,477,23,40,0.08,0.3633788355712929,0.10975041140063195,0.35108277907726254,0.4642727458501925,777.7622748465783,799.395570256167,0.00043980649937577467,936.9748244898825,1015.7330198256143,976.2141613134862,493.43753795033217,2.4340867880055664e-12
440.0,7.333333333333333,500,482,18,35,0.07,0.3570160239752846,0.10061454618164803,0.3500850046879052,0.4626302785898706,776.0068736274275,799.0797758288078,0.00044246123947642513,935.6131131079624,1010.9348321675235,974.3231812545057,491.94941353988906,2.4893015909932003e-12
450.0,7.5,500,475,25,31,0.062,0.3598204193707411,0.10526994391622135,0.350741759578669,0.46080427490036857,777.9163644721779,800.7760851525996,0.0004075752579218532,938.8271122312173,1013.0681961132693,971.6037304364271,493.36373709009035,2.5446060376014017e-12
460.0,7.666666666666667,500,480,20,26,0.052,0.3565516972197284,0.09972995776293478,0.3499993140979827,0.4599399737390454,779.2376746783283,803.3287789765144,0.00042172697051736513,932.1453137725729,1014.9950576429316,971.7543645165321,488.70087793644535,2.5999281876315205e-12
470.0,7.833333333333333,500,484,16,30,0.06,0.3447592656809719,0.10341028349239426,0.3480630241537102,0.46008998202185386,771.4281342358863,799.3578215571627,0.00044101907965790377,930.6673674100182,1014.1094521859902,971.5449448766414,482.98169478517946,2.6554461705346393e-12
480.0,8.0,500,475,25,39,0.078,0.35028375099022674,0.10848993699075099,0.34906496464224496,0.46332773919119064,765.9422396986614,778.9233237912144,0.0004312715401533359,935.9365179885675,1011.5000965881427,969.4558284932615,480.5249394923194,2.7108562295428625e-12
490.0,8.166666666666666,500,485,15,40,0.08,0.34984687729208774,0.10204120947090804,0.3492436049355549,0.46565988795235513,757.3579868647508,772.2497926418341,0.00043778233823915956,935.0487107100258,1006.6881403345737,972.8525865389024,478.4858451027712,2.7658339539166287e-12
500.0,8.333333333333334,500,473,27,49,0.098,0.3477164774939023,0.10334824746785692,0.3483266829868947,0.4690998033710101,752.8802718671434,759.0743198550042,0.0005076498489529075,936.0064625886921,1014.7999408612061,974.391370335253,482.7988266274427,2.8209099301836225e-12
510.0,8.5,500,478,22,47,0.094,0.35312937368987096,0.11631307227001335,0.3493845897432398,0.47172109980526805,744.7360520238293,737.4619167548935,0.0004981927010093219,942.6709075690457,1011.875105204226,976.9504716816716,481.255588168426,2.8760071915571892e-12
520.0,8.666666666666666,500,489,11,45,0.09,0.3541743257624628,0.10762333738764863,0.34980988100150207,0.4727364444202372,738.5306614793188,735.6351978117295,0.0004870502499517652,947.2548706155261,1006.664411365149,969.3525720393945,475.2967845364975,2.931138772894583e-12
530.0,8.833333333333334,500,476,24,36,0.072,0.3707499285133461,0.1116263773973158,0.3521659805835576,0.4699879739980917,746.8855710494155,757.1327890012209,0.00045280080710835286,949.9005862883408,1001.695994758205,969.50156720781,470.85008110859815,2.986454351144923e-12
540.0,9.0,500,483,17,35,0.07,0.3540648221447141,0.10216542268845324,0.34977008371260365,0.4670810524160756,747.5281736598425,756.6357096133952,0.0004449413840601206,947.4651710910696,1005.9090912710286,971.5546271720091,469.33200270391404,3.0418231837885895e-12
550.0,9.166666666666666,500,490,10,31,0.062,0.35557782929322507,0.10439726362732939,0.34983587799506627,0.46719602721116327,748.0686795078093,737.8235965678008,0.0004582846104654996,948.8709417889676,1011.4511023693719,970.4809652202568,471.24574634381827,3.096890278586699e-12
560.0,9.333333333333334,500,482,18,40,0.08,0.3525355847236644,0.11064958190602545,0.3491311829864096,0.4676743125304597,744.1753430458949,757.3906141528606,0.00047986387505722294,946.0785390946976,1014.2269936761601,980.645789144158,470.3670321512029,3.152528021039089e-12
570.0,9.5,500,476,24,39,0.078,0.3689309510305746,0.10751072674588802,0.3519574630115619,0.4660074188523935,748.8557132671715,729.8451620743019,0.00043480506795822604,947.6050147913649,1009.4871142380679,983.5914006102195,471.30725085117166,3.2084555523430227e-12
580.0,9.666666666666666,500,484,16,42,0.084,0.347751314080554,0.1053656495592503,0.3486631726060667,0.4661533267018414,741.87202969207,760.9682878271932,0.0004713863203663632,951.8404490905123,1003.400673509463,981.938315685608,466.5283345017841,3.263957067714201e-12
590.0,9.833333333333334,500,485,15,39,0.078,0.3639646281411797,0.10881196874781462,0.351427968070931,0.4673187149490466,740.587341944736,753.9368020856136,0.0004310595047710682,961.1437248861614,995.7112973291448,982.066699497056,470.5810977645106,3.319808734124262e-12
600.0,10.0,500,488,12,34,0.068,0.3578663247700022,0.10241324830196719,0.35005395577930526,0.465475288372269,749.4957838966488,768.390134480856,0.0004484141405118679,968.7837012828923,992.3176024589919,986.9442675044032,478.0399443861947,3.3756055243698647e-12
610.0,10.166666666666666,500,480,20,40,0.08,0.3631811120647227,0.10328714720930414,0.35078610951997813,0.46364816760432537,762.1841663046227,771.7110171187493,0.0004486287153805303,967.2373515560863,989.9427068898192,989.675072413483,486.74792314407875,3.430769105562455e-12
620.0,10.333333333333334,500,486,14,40,0.08,0.36347841731657105,0.11475398864973319,0.3512655375772898,0.46225381768002066,766.9577183929771,785.3241354436487,0.00042394142157599145,969.3910198498137,991.3755024058383,991.142983877025,495.9327106505135,3.4855515620529964e-12
630.0,10.5,500,491,9,38,0.076,0.3588418080672003,0.10659705650547685,0.3505360586206151,0.46068512354235813,771.8132329011324,778.0980727146244,0.00041166446205980443,965.7216563428468,996.4540911861703,988.2873797134237,496.9657015751639,3.5405042706952634e-12
640.0,10.666666666666666,500,486,14,34,0.068,0.35662048695567,0.10554638677203544,0.34998674699942944,0.4609384412785495,776.1041181161843,772.7521592829472,0.0004250709551655138,978.8097065756491,1003.0913874601941,988.3953005431678,503.8140355447411,3.594858576940397e-12
650.0,10.833333333333334,500,484,16,40,0.08,0.36138450191488436,0.10817065770140111,0.3508128302205029,0.4598068247457671,775.3658350802792,780.9685103403909,0.0004106533816861052,980.4202336411493,1002.130288422539,985.9317083868715,502.01215604633353,3.648902594555716e-12
660.0,11.0,500,487,13,30,0.06,0.35501306639551,0.10284870987633188,0.34985780256760357,0.46034648816965434,767.3638815515584,788.80105743121,0.00042687181636852736,982.9906581512,1000.941532859054,988.9333654249925,496.8408601106072,3.703451889237246e-12
670.0,11.166666666666666,500,477,23,37,0.074,0.3587583945089143,0.11100110241800068,0.35032177027727146,0.4589420897172683,773.1702115229273,798.7918897177668,0.00042114036732853854,984.3903104317702,1002.0008647951962,984.4850472374085,494.40639107346374,3.758337852910481e-12
680.0,11.333333333333334,500,476,24,38,0.076,0.3580069074300788,0.1046810845309814,0.3502857603196758,0.4574179481373503,777.119153214024,814.9199257113662,0.00040078013834729607,986.8355858282054,1006.3278607222913,987.0923950561156,493.7916598054282,3.812828650477471e-12
690.0,11.5,500,485,15,38,0.076,0.3576732595403029,0.10440056704582859,0.35033025852854816,0.45701430921025965,775.4468703004301,782.4084454488512,0.0004041854728631147,987.6703901593897,1004.3116387741991,992.270472631491,491.32313245682326,3.86754695821626e-12
700.0,11.666666666666666,500,477,23,30,0.06,0.35370621839721467,0.10128898701767312,0.3496319402130007,0.4558123623814504,775.0316097073115,780.3044650072363,0.0004063462965762151,984.6139108043051,1009.3465092048733,996.7258965949202,493.50295079464627,3.922311656236561e-12
710.0,11.833333333333334,500,484,16,41,0.082,0.3475395870087043,0.09859087060650197,0.34869413164001833,0.4576736457819405,767.9391425801422,775.271645118185,0.0004240070484423947,984.8620587027974,1014.1288101308432,1000.0218092640499,494.12110362284545,3.976842239634445e-12
720.0,12.0,500,483,17,32,0.064,0.3633877266974049,0.10752554743930533,0.3510862768639503,0.45790228664416427,771.1593737952265,781.8768159220408,0.00041479016456334706,979.9404896370162,1019.1259256119357,1001.2668790080545,499.3869670273823,4.031901909324373e-12
730.0,12.166666666666666,500,483,17,27,0.054,0.35656985636629274,0.1032373075782665,0.3500845710619226,0.45580477115842993,774.2393889746382,797.2010389733705,0.00042101305202688945,976.8578143631355,1011.6917153467679,995.5970332519738,498.9360011062793,4.0866154589385e-12
740.0,12.333333333333334,500,486,14,32,0.064,0.3560313240122152,0.10460855357973586,0.3496317314236804,0.45486624447523194,778.3773060054046,785.1069373616558,0.00043422066617504706,978.531881508286,1002.7108889471364,989.4726595126604,503.1430702181177,4.14176486909765e-12
