time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
750.0,12.5,500,483,17,63,0.126,0.3659106186538354,0.15446035343274514,0.3505173337316726,0.7225230672407557,560.5107511687155,528.9876812712849,0.0007287163843617872,1002.8362202487256,1020.8557467975922,1111.6742384840868,353.5290295210098,4.3802133664570635e-12
760.0,12.666666666666666,500,486,14,61,0.122,0.3697535420835254,0.15277653706176772,0.3512706413005866,0.7218910599088358,562.7553251674573,516.9848277856419,0.0006783855742358774,998.2571400848134,1018.6657357787543,1115.6350550015616,353.0284921613273,4.438854864007103e-12
770.0,12.833333333333334,500,485,15,59,0.118,0.37225636906728077,0.14470694069029144,0.3517780829086203,0.7185131481454238,570.6494001018092,524.5305019951861,0.0006684453137579941,997.0347130177032,1021.5319604418428,1123.3803195425182,355.1782539408058,4.497469262373123e-12
780.0,13.0,500,492,8,67,0.134,0.362358735631515,0.15018010735834383,0.3501796356188795,0.715603675539945,574.3508464803024,541.359946795088,0.0006777036213525902,996.9573821202208,1024.1874429157858,1131.5570628647565,358.928706989458,4.5558881601972076e-12
790.0,13.166666666666666,500,484,16,64,0.128,0.3627136662466961,0.15098020472410226,0.35001472602352307,0.7161450908344293,571.960551593636,542.9818887551395,0.0007056518044704172,1005.1033391723023,1011.9180284605654,1133.4186457569583,357.392095113472,4.614490193889194e-12
800.0,13.333333333333334,500,493,7,63,0.126,0.3648051402714314,0.15079280734097902,0.35036884559926196,0.7158383404276806,572.7453534166278,534.4607539911061,0.0006657080761725976,1009.7562559900717,1019.8307505609135,1132.2082224609658,356.9829704177769,4.673363723313146e-12
810.0,13.5,500,484,16,61,0.122,0.35657268260404146,0.14501747091002545,0.34920677408027645,0.7152134386769703,572.619581903563,526.1674166179631,0.000652030540587812,1013.7350926747613,1022.5993887168169,1127.9925779833775,362.721154909843,4.732124591831926e-12
820.0,13.666666666666666,500,479,21,54,0.108,0.3656523619311009,0.14706104743732695,0.35071040473110454,0.7165957011303954,572.5500513511729,530.7815606631701,0.0006873896175831534,1008.1038251972788,1025.153377648205,1122.643984840864,368.69548407128553,4.7906723027630005e-12
830.0,13.833333333333334,500,485,15,65,0.13,0.3685940826101669,0.14951260300158076,0.35109250903059164,0.714959229440651,575.6853413310959,540.2552519426858,0.0007083345914813108,1008.3314686856091,1020.9978255699372,1119.728953822491,374.6472487257369,4.8491432463810876e-12
840.0,14.0,500,482,18,63,0.126,0.3649183514471299,0.14979991627924596,0.3506280750167941,0.7107663563485725,581.6924933516196,549.5762046293054,0.0006872989830750324,1010.8066015550515,1023.8550470928428,1111.727222024868,382.985134077967,4.9073005878471705e-12
