time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
1220.0,20.333333333333332,500,485,15,6,0.012,0.35,0.0,0.35,0.35,966.9586785899586,1001.9387466875147,0.00014258951891450526,1013.8283566854819,980.8139198578336,1000.0174836143594,571.4747599132295,6.413489101659508e-12
1230.0,20.5,500,482,18,6,0.012,0.35,0.0,0.35,0.35,967.4113969893469,993.1646729383933,0.00014154220850708915,1013.6955971645349,978.0029946661546,1000.0793166026957,572.9354699327749,6.464525768278024e-12
1240.0,20.666666666666668,500,478,22,5,0.01,0.35,0.0,0.35,0.35,959.2179861371936,982.6995042667218,0.00015170208575921535,1007.5380420127527,977.3158430843149,995.959815632609,578.2792145811935,6.515742183575059e-12
1250.0,20.833333333333332,500,483,17,3,0.006,0.35,0.0,0.35,0.35,962.6864917106539,984.3088349582065,0.00013949861404457753,1014.6475468400376,979.1240544946803,997.196696018125,583.6299722437677,6.566636012546249e-12
1260.0,21.0,500,482,18,7,0.014,0.35,0.0,0.35,0.35,962.5058955812004,986.6205698676528,0.00014728226982063365,1016.8760042250021,981.3210861960442,994.599960496458,583.4068943545846,6.617192191028257e-12
1270.0,21.166666666666668,500,486,14,4,0.008,0.35,0.0,0.35,0.35,958.5633485290161,971.1513789584814,0.00014845021578130377,1014.2377419522829,982.7119293619794,998.4305238520564,577.3334091629517,6.6671719872575126e-12
1280.0,21.333333333333332,500,481,19,3,0.006,0.35,0.0,0.35,0.35,955.4610428586157,962.8744120734527,0.00014326529662583482,1019.2606801991562,981.2315822174819,999.0904116187509,570.1274539510989,6.7177698892897405e-12
1290.0,21.5,500,484,16,7,0.014,0.35,0.0,0.35,0.35,953.0967137414052,965.6518421010117,0.00015425082499640635,1021.6537601120024,982.0595333609042,995.314366498736,567.8312636327544,6.769556761947512e-12
1300.0,21.666666666666668,500,486,14,7,0.014,0.35,0.0,0.35,0.35,960.7671072389454,974.2224849948344,0.00017058388656880516,1020.6525588860775,991.2908186371211,1000.3092903893328,574.3388502084257,6.820751688245705e-12
1310.0,21.833333333333332,500,480,20,5,0.01,0.35,0.0,0.35,0.35,964.24279861426,986.892524901957,0.00013903407437446875,1024.075752513022,984.9603019513045,1002.1273307507557,580.4559855743194,6.87172459157084e-12
1320.0,22.0,500,482,18,3,0.006,0.35,0.0,0.35,0.35,964.3401612230016,996.2622143984584,0.00013667109889092056,1029.7175003446598,983.6424848641526,1005.3302043404498,581.5636838802693,6.9228650964205875e-12
1330.0,22.166666666666668,500,482,18,4,0.008,0.35,0.0,0.35,0.35,962.9451832553026,996.1583537642948,0.00013917720832625085,1028.6318873075186,989.625291108781,1020.7169525494533,575.1870296969912,6.974079138419e-12
1340.0,22.333333333333332,500,479,21,2,0.004,0.35,0.0,0.35,0.35,957.9671115949079,995.5136357455655,0.00014009022382044598,1024.6006305540043,991.5527188364047,1033.051915858109,576.2249463878139,7.025400690798178e-12
1350.0,22.5,500,491,9,4,0.008,0.35,0.0,0.35,0.35,960.2022356882377,977.7121596027135,0.00015237657593647526,1016.9840347210592,988.0156532041864,1032.5611494535467,579.4830049297376,7.076895038381957e-12
1360.0,22.666666666666668,500,482,18,4,0.008,0.35,0.0,0.35,0.35,963.1898941276918,989.924593370648,0.00014423323323792088,1015.3527725473568,995.5959601409556,1027.4947074855638,581.3638451300737,7.1277963275170386e-12
1370.0,22.833333333333332,500,486,14,2,0.004,0.35,0.0,0.35,0.35,962.0301873401969,989.8095915344715,0.00013831617468884172,1007.5359745214988,1005.1232612247212,1023.802977603681,585.1728851078757,7.178562752084554e-12
1380.0,23.0,500,479,21,3,0.006,0.35,0.0,0.35,0.35,959.6622777498709,981.1558015007877,0.00014265233737697643,1006.2814432850536,1008.9557887453542,1016.4477972367633,585.2695152166368,7.228897670785229e-12
1390.0,23.166666666666668,500,485,15,2,0.004,0.35,0.0,0.35,0.35,959.3123110649673,979.8164363254559,0.00013706658327258174,1014.0836811124608,1008.2643998972302,1018.7569536040768,589.0378807102109,7.280168495339146e-12
1400.0,23.333333333333332,500,484,16,4,0.008,0.35,0.0,0.35,0.35,952.5185985748908,968.3397444696159,0.00014826233048883993,1016.4106473413706,1015.2485848037771,1020.2583199002793,585.8974833266398,7.33191653576643e-12
1410.0,23.5,500,489,11,3,0.006,0.35,0.0,0.35,0.35,941.7765418494945,965.507130945019,0.0001483305840637943,1012.7969401148757,1021.2565568253602,1014.3867290134954,578.602635462041,7.383656732344456e-12
1420.0,23.666666666666668,500,483,17,8,0.016,0.35,0.0,0.35,0.35,936.2803163272686,956.4176877575931,0.0001596016174361563,1008.8822876689317,1022.931154499351,1007.3362780597545,574.2341645914016,7.435500219461624e-12
1430.0,23.833333333333332,500,487,13,5,0.01,0.35,0.0,0.35,0.35,943.0215892347034,978.827406765601,0.00016797270735537695,1010.9499261973934,1020.750288987172,1001.0631220392539,575.0962781229457,7.487272266154477e-12
1440.0,24.0,500,488,12,9,0.018,0.35,0.0,0.35,0.35,944.4344993045978,977.753717621752,0.0001689634225464971,1011.2960047928318,1023.5638175889958,996.2830319017138,574.7489527712827,7.53880732020602e-12
1450.0,24.166666666666668,500,480,20,5,0.01,0.35,0.0,0.35,0.35,943.3688285860399,969.7447459587981,0.0001628269761158469,1018.7006240280666,1029.448476904827,993.343855032353,569.1939392417248,7.5900473947986e-12
1460.0,24.333333333333332,500,484,16,2,0.004,0.35,0.0,0.35,0.35,944.2535771685427,962.0587642257251,0.00014674859286457467,1014.7842314861379,1019.1269563138098,991.4717893353717,569.2511017378157,7.642074886795913e-12
1470.0,24.5,500,482,18,4,0.008,0.35,0.0,0.35,0.35,944.3397596161259,969.5624399323402,0.0001596735412119381,1017.3035207113852,1014.1805527319127,987.2178245471835,572.8814768354944,7.694277785250968e-12
1480.0,24.666666666666668,500,481,19,2,0.004,0.35,0.0,0.35,0.35,952.9166561442858,976.0014030470012,0.0001430865547678948,1015.2764539463103,1010.0557577618554,993.2344053440535,578.7516399202826,7.745953833800103e-12
1490.0,24.833333333333332,500,478,22,5,0.01,0.35,0.0,0.35,0.35,952.223076883709,968.7889111927298,0.0001415918570773238,1014.1793287689592,1018.2419667670562,998.6200011323053,580.1476567220001,7.796823996237933e-12
1500.0,25.0,500,480,20,3,0.006,0.35,0.0,0.35,0.35,954.0396121024875,969.854394820505,0.0001319898072076442,1012.4182989931171,1015.4450768844728,1002.7649560818786,576.518910359279,7.848729175026646e-12
1510.0,25.166666666666668,500,479,21,1,0.002,0.35,0.0,0.35,0.35,957.1592212347549,963.934257686328,0.00012800868650739792,1010.0730700777679,1009.1205679884298,992.9187213639939,575.9293484939122,7.901171400773626e-12
1520.0,25.333333333333332,500,488,12,4,0.008,0.35,0.0,0.35,0.35,953.7565974018048,977.4634119531661,0.0001378842142127689,1008.119512908573,1008.2531468526192,984.3249079413666,573.4100203880139,7.95261530073857e-12
1530.0,25.5,500,481,19,2,0.004,0.35,0.0,0.35,0.35,955.8442610828625,984.7967589517895,0.00013086785868793007,1010.0412659914963,1016.2105746618199,976.5343011306343,573.0120434275484,8.004291691659723e-12
1540.0,25.666666666666668,500,480,20,2,0.004,0.35,0.0,0.35,0.35,951.8547765041227,968.7221472447696,0.00013042451589329363,1002.426658141911,1020.1462036044443,976.0629856292262,570.362608977008,8.056300831804164e-12
1550.0,25.833333333333332,500,478,22,3,0.006,0.35,0.0,0.35,0.35,944.9132437808944,967.2452481410909,0.00013885835965209774,1007.43705977045,1023.4407669492999,986.2570595357166,574.2453092136293,8.10873193831578e-12
1560.0,26.0,500,479,21,6,0.012,0.35,0.0,0.35,0.35,946.5487148477505,969.598282108405,0.00015139321569152876,1006.5478237595727,1025.657278843093,989.0699069343528,575.960280655352,8.160475732154329e-12
1570.0,26.166666666666668,500,477,23,4,0.008,0.35,0.0,0.35,0.35,952.9849044409715,966.9325506007528,0.00014008660458201326,1011.707025210281,1032.3424147112746,988.6945864314911,581.9863652933421,8.212327965816073e-12
1580.0,26.333333333333332,500,474,26,3,0.006,0.35,0.0,0.35,0.35,955.6353439274648,985.8224909289042,0.00013626099053794133,1021.048628700913,1033.720210798661,987.4323798161212,581.7605517214098,8.264440962331123e-12
1590.0,26.5,500,477,23,2,0.004,0.35,0.0,0.35,0.35,957.0418310692004,979.7239986984773,0.0001385774568461109,1017.9283606953549,1029.066265203016,992.649620558161,584.3137827309712,8.316140839028708e-12
1600.0,26.666666666666668,500,486,14,3,0.006,0.35,0.0,0.35,0.35,960.4095217108602,984.1045831578394,0.00014242156875172258,1014.5911487859354,1025.3158326036055,996.1159842820427,584.5410973263705,8.367685743540302e-12
1610.0,26.833333333333332,500,486,14,4,0.008,0.35,0.0,0.35,0.35,960.587701086494,987.3487442673859,0.0001357912088597253,1005.3082587498192,1023.8535376675044,992.3764483311223,585.5959549858214,8.418047906037033e-12
1620.0,27.0,500,483,17,2,0.004,0.35,0.0,0.35,0.35,960.7036875241344,975.5627675947293,0.00013224287976742427,1012.585291638447,1024.376851630556,995.9392929886103,580.4777102160857,8.468758002002901e-12
1630.0,27.166666666666668,500,476,24,3,0.006,0.35,0.0,0.35,0.35,970.225984921384,985.7477895705161,0.00013774939012122983,1019.5155853352654,1021.4880152800689,1000.4296606262884,588.9969810023109,8.520381530007047e-12
1640.0,27.333333333333332,500,481,19,3,0.006,0.35,0.0,0.35,0.35,978.4345537689404,1001.3192756361277,0.00012865453617796102,1016.8578391036478,1024.142002899665,998.0963022620606,591.4010395452776,8.571120084632052e-12
1650.0,27.5,500,477,23,4,0.008,0.35,0.0,0.35,0.35,976.6009852468698,990.2053347931052,0.0001261339184770366,1015.3958529182224,1027.5125759422162,998.5835060074522,589.5157242117093,8.621595249834483e-12
1660.0,27.666666666666668,500,488,12,0,0.0,0.35,0.0,0.35,0.35,980.1518597257514,992.3182929472263,0.00011445174929551126,1007.6769583953786,1027.6903460731046,1002.6711132232497,589.0702034438491,8.67202711075526e-12
1670.0,27.833333333333332,500,488,12,0,0.0,0.35,0.0,0.35,0.35,979.5112332479782,990.2432061612981,0.00010823540142823685,1006.0296621055074,1023.4571817693261,1017.8809235070875,581.8492737681966,8.723004852590761e-12
1680.0,28.0,500,485,15,1,0.002,0.35,0.0,0.35,0.35,979.1028077763904,995.9609471010681,0.00011337634341310659,1010.7122820566547,1024.5248781883408,1022.6000266277554,579.1537377153586,8.77456433181375e-12
1690.0,28.166666666666668,500,478,22,2,0.004,0.35,0.0,0.35,0.35,981.0184250114501,984.8030067379733,0.00011594842942621775,1011.0036398498913,1017.8487386180079,1021.7250061725038,579.5045278767241,8.8257917678529e-12
1700.0,28.333333333333332,500,478,22,2,0.004,0.35,0.0,0.35,0.35,982.810268421723,1004.1811604425341,0.00011420627009639773,1014.6357156665192,1013.4001429913011,1026.399268912973,573.7510978680691,8.87668320358817e-12
1710.0,28.5,500,490,10,0,0.0,0.35,0.0,0.35,0.35,977.4774982401718,1008.5007464012441,0.0001153468296520098,1018.1474624605629,1004.799735674685,1031.0277736570147,566.9671711208986,8.927812195635132e-12
1720.0,28.666666666666668,500,485,15,1,0.002,0.35,0.0,0.35,0.35,974.3414424538244,997.5453417592562,0.00011864406994833579,1017.6310225753003,1007.8623747176088,1026.2999887096394,566.5138694327752,8.978540419679947e-12
1730.0,28.833333333333332,500,486,14,2,0.004,0.35,0.0,0.35,0.35,969.2952070168055,989.7747463909318,0.00012680043325320208,1013.2220418563413,1006.2755732415911,1026.2747071645438,563.9621425351328,9.029326895883281e-12
1740.0,29.0,500,489,11,3,0.006,0.35,0.0,0.35,0.35,973.5403142771956,979.2579447212235,0.00011991040404983958,1008.3211372627411,1007.8052909252139,1025.2284992901898,570.678937814334,9.080718786065122e-12
1750.0,29.166666666666668,500,484,16,3,0.006,0.35,0.0,0.35,0.35,981.3519979736934,1002.4595516931901,0.0001212367318347663,1001.1434817118325,1011.9939094755878,1028.2665956394478,576.0190484513287,9.132137862495235e-12
1760.0,29.333333333333332,500,475,25,3,0.006,0.35,0.0,0.35,0.35,976.9670029050567,1005.9547931235425,0.00012239231200329468,998.3627105251384,1016.0761716316929,1025.1378618962528,579.0526746944927,9.18323225325525e-12
1770.0,29.5,500,490,10,2,0.004,0.35,0.0,0.35,0.35,972.0217735310792,995.8920940122226,0.00012598850858130443,993.0117060126195,1021.6971306108104,1022.7630924590247,576.903114268435,9.235078116968535e-12
1780.0,29.666666666666668,500,477,23,1,0.002,0.35,0.0,0.35,0.35,971.7071717302737,992.0622973645901,0.00013278326097163092,995.5185618144187,1023.6672094709679,1017.1449183806211,574.0887936725312,9.286701328995047e-12
1790.0,29.833333333333332,500,481,19,1,0.002,0.35,0.0,0.35,0.35,969.0546282728837,993.6816918738726,0.00013108781557313678,993.4711194991978,1019.1037072993731,1013.5718962100439,571.9654467413629,9.338181539546472e-12
