time_s,r_inner_um,r_outer_um,r_mid_um,count,shell_volume_um3,density_per_um3
880.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
880.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
880.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
880.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
880.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
880.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
880.0,500.0,750.0,625.0,112,1447750614.5292964,7.736139005985799e-08
880.0,750.0,1000.0,875.0,126,2704387675.965212,4.659095333106407e-08
890.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
890.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
890.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
890.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
890.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
890.0,300.0,500.0,399.99999999999994,68,517315590.2911194,1.314478072499864e-07
890.0,500.0,750.0,625.0,112,1447750614.5292964,7.736139005985799e-08
890.0,750.0,1000.0,875.0,125,2704387675.965212,4.622118386018261e-08
900.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
900.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
900.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
900.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
900.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
900.0,300.0,500.0,399.99999999999994,68,517315590.2911194,1.314478072499864e-07
900.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
900.0,750.0,1000.0,875.0,124,2704387675.965212,4.5851414389301145e-08
910.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
910.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
910.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
910.0,150.0,200.0,175.0,22,31939525.311496243,6.888017209223009e-07
910.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
910.0,300.0,500.0,399.99999999999994,75,517315590.2911194,1.4497919917277913e-07
910.0,500.0,750.0,625.0,113,1447750614.5292964,7.8052116756821e-08
910.0,750.0,1000.0,875.0,129,2704387675.965212,4.770026174370845e-08
920.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
920.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
920.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
920.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
920.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
920.0,300.0,500.0,399.99999999999994,91,517315590.2911194,1.7590809499630534e-07
920.0,500.0,750.0,625.0,101,1447750614.5292964,6.976339639326479e-08
920.0,750.0,1000.0,875.0,128,2704387675.965212,4.733049227282699e-08
930.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
930.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
930.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
930.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
930.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
930.0,300.0,500.0,399.99999999999994,87,517315590.2911194,1.681758710404238e-07
930.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
930.0,750.0,1000.0,875.0,130,2704387675.965212,4.8070031214589914e-08
940.0,0.0,50.0,25.000000000000004,8,3665191.4291880922,2.182696362403136e-06
940.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
940.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
940.0,150.0,200.0,175.0,6,31939525.311496243,1.8785501479699115e-07
940.0,200.0,300.0,250.0,37,114144533.08042914,3.241504345541355e-07
940.0,300.0,500.0,399.99999999999994,73,517315590.2911194,1.4111308719483836e-07
940.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
940.0,750.0,1000.0,875.0,139,2704387675.965212,5.139795645252306e-08
950.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
950.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
950.0,100.00000000000001,150.0,125.0,19,19373154.697137043,9.807385682419504e-07
950.0,150.0,200.0,175.0,9,31939525.311496243,2.817825221954867e-07
950.0,200.0,300.0,250.0,23,114144533.08042914,2.0149891877689504e-07
950.0,300.0,500.0,399.99999999999994,82,517315590.2911194,1.5851059109557185e-07
950.0,500.0,750.0,625.0,108,1447750614.5292964,7.459848327200591e-08
950.0,750.0,1000.0,875.0,139,2704387675.965212,5.139795645252306e-08
960.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
960.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
960.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
960.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
960.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
960.0,300.0,500.0,399.99999999999994,84,517315590.2911194,1.6237670307351262e-07
960.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
960.0,750.0,1000.0,875.0,129,2704387675.965212,4.770026174370845e-08
970.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
970.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
970.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
970.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
970.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
970.0,300.0,500.0,399.99999999999994,92,517315590.2911194,1.778411509852757e-07
970.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
970.0,750.0,1000.0,875.0,111,2704387675.965212,4.1044411267842156e-08
980.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
980.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
980.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
980.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
980.0,200.0,300.0,250.0,34,114144533.08042914,2.97867966887584e-07
980.0,300.0,500.0,399.99999999999994,92,517315590.2911194,1.778411509852757e-07
980.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
980.0,750.0,1000.0,875.0,104,2704387675.965212,3.845602497167193e-08
990.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
990.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
990.0,100.00000000000001,150.0,125.0,6,19373154.697137043,3.097069162869317e-07
990.0,150.0,200.0,175.0,19,31939525.311496243,5.948742135238053e-07
990.0,200.0,300.0,250.0,27,114144533.08042914,2.3654220899896375e-07
990.0,300.0,500.0,399.99999999999994,86,517315590.2911194,1.662428150514534e-07
990.0,500.0,750.0,625.0,125,1447750614.5292964,8.634083712037722e-08
990.0,750.0,1000.0,875.0,119,2704387675.965212,4.4002567034893844e-08
1000.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
1000.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
1000.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
1000.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
1000.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
1000.0,300.0,500.0,399.99999999999994,89,517315590.2911194,1.7204198301836457e-07
1000.0,500.0,750.0,625.0,126,1447750614.5292964,8.703156381734023e-08
1000.0,750.0,1000.0,875.0,110,2704387675.965212,4.0674641796960694e-08
1010.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1010.0,50.0,100.00000000000001,75.0,12,9948376.73636768,1.2062269371175224e-06
1010.0,100.00000000000001,150.0,125.0,5,19373154.697137043,2.5808909690577644e-07
1010.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
1010.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
1010.0,300.0,500.0,399.99999999999994,82,517315590.2911194,1.5851059109557185e-07
1010.0,500.0,750.0,625.0,127,1447750614.5292964,8.772229051430325e-08
1010.0,750.0,1000.0,875.0,117,2704387675.965212,4.326302809313092e-08
1020.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1020.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
1020.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
1020.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
1020.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
1020.0,300.0,500.0,399.99999999999994,77,517315590.2911194,1.488453111507199e-07
1020.0,500.0,750.0,625.0,131,1447750614.5292964,9.048519730215532e-08
1020.0,750.0,1000.0,875.0,121,2704387675.965212,4.474210597665676e-08
1030.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1030.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1030.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
1030.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
1030.0,200.0,300.0,250.0,26,114144533.08042914,2.2778138644344657e-07
1030.0,300.0,500.0,399.99999999999994,79,517315590.2911194,1.5271142312866067e-07
1030.0,500.0,750.0,625.0,116,1447750614.5292964,8.012429684771006e-08
1030.0,750.0,1000.0,875.0,134,2704387675.965212,4.954910909811575e-08
1040.0,0.0,50.0,25.000000000000004,7,3665191.4291880922,1.909859317102744e-06
1040.0,50.0,100.00000000000001,75.0,13,9948376.73636768,1.3067458485439826e-06
1040.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
1040.0,150.0,200.0,175.0,4,31939525.311496243,1.2523667653132742e-07
1040.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
1040.0,300.0,500.0,399.99999999999994,80,517315590.2911194,1.5464447911763107e-07
1040.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
1040.0,750.0,1000.0,875.0,127,2704387675.965212,4.6960722801945526e-08
1050.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1050.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
1050.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
1050.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
1050.0,200.0,300.0,250.0,22,114144533.08042914,1.9273809622137788e-07
1050.0,300.0,500.0,399.99999999999994,81,517315590.2911194,1.5657753510660145e-07
1050.0,500.0,750.0,625.0,126,1447750614.5292964,8.703156381734023e-08
1050.0,750.0,1000.0,875.0,129,2704387675.965212,4.770026174370845e-08
1060.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1060.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
1060.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
1060.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
1060.0,200.0,300.0,250.0,39,114144533.08042914,3.416720796651699e-07
1060.0,300.0,500.0,399.99999999999994,66,517315590.2911194,1.2758169527204564e-07
1060.0,500.0,750.0,625.0,129,1447750614.5292964,8.910374390822929e-08
1060.0,750.0,1000.0,875.0,116,2704387675.965212,4.2893258622249457e-08
1070.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1070.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
1070.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
1070.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
1070.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
1070.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
1070.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
1070.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
1080.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1080.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1080.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
1080.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
1080.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
1080.0,300.0,500.0,399.99999999999994,75,517315590.2911194,1.4497919917277913e-07
1080.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
1080.0,750.0,1000.0,875.0,125,2704387675.965212,4.622118386018261e-08
1090.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1090.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1090.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
1090.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
1090.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
1090.0,300.0,500.0,399.99999999999994,72,517315590.2911194,1.3918003120586796e-07
1090.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
1090.0,750.0,1000.0,875.0,117,2704387675.965212,4.326302809313092e-08
1100.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1100.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
1100.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
1100.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
1100.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
1100.0,300.0,500.0,399.99999999999994,72,517315590.2911194,1.3918003120586796e-07
1100.0,500.0,750.0,625.0,115,1447750614.5292964,7.943357015074703e-08
1100.0,750.0,1000.0,875.0,126,2704387675.965212,4.659095333106407e-08
1110.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
1110.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
1110.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
1110.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
1110.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
1110.0,300.0,500.0,399.99999999999994,88,517315590.2911194,1.7010892702939417e-07
1110.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
1110.0,750.0,1000.0,875.0,115,2704387675.965212,4.2523489151368e-08
1120.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1120.0,50.0,100.00000000000001,75.0,4,9948376.73636768,4.020756457058408e-07
1120.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
1120.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
1120.0,200.0,300.0,250.0,27,114144533.08042914,2.3654220899896375e-07
1120.0,300.0,500.0,399.99999999999994,84,517315590.2911194,1.6237670307351262e-07
1120.0,500.0,750.0,625.0,128,1447750614.5292964,8.841301721126626e-08
1120.0,750.0,1000.0,875.0,111,2704387675.965212,4.1044411267842156e-08
1130.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1130.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1130.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
1130.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
1130.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
1130.0,300.0,500.0,399.99999999999994,70,517315590.2911194,1.3531391922792718e-07
1130.0,500.0,750.0,625.0,139,1447750614.5292964,9.601101087785946e-08
1130.0,750.0,1000.0,875.0,120,2704387675.965212,4.43723365057753e-08
1140.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1140.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
1140.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
1140.0,150.0,200.0,175.0,9,31939525.311496243,2.817825221954867e-07
1140.0,200.0,300.0,250.0,26,114144533.08042914,2.2778138644344657e-07
1140.0,300.0,500.0,399.99999999999994,75,517315590.2911194,1.4497919917277913e-07
1140.0,500.0,750.0,625.0,132,1447750614.5292964,9.117592399911834e-08
1140.0,750.0,1000.0,875.0,136,2704387675.965212,5.0288648039878677e-08
1150.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1150.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
1150.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
1150.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
1150.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
1150.0,300.0,500.0,399.99999999999994,71,517315590.2911194,1.3724697521689756e-07
1150.0,500.0,750.0,625.0,132,1447750614.5292964,9.117592399911834e-08
1150.0,750.0,1000.0,875.0,130,2704387675.965212,4.8070031214589914e-08
1160.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
1160.0,50.0,100.00000000000001,75.0,3,9948376.73636768,3.015567342793806e-07
1160.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
1160.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
1160.0,200.0,300.0,250.0,31,114144533.08042914,2.7158549922103244e-07
1160.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
1160.0,500.0,750.0,625.0,127,1447750614.5292964,8.772229051430325e-08
1160.0,750.0,1000.0,875.0,127,2704387675.965212,4.6960722801945526e-08
1170.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1170.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1170.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
1170.0,150.0,200.0,175.0,9,31939525.311496243,2.817825221954867e-07
1170.0,200.0,300.0,250.0,26,114144533.08042914,2.2778138644344657e-07
1170.0,300.0,500.0,399.99999999999994,88,517315590.2911194,1.7010892702939417e-07
1170.0,500.0,750.0,625.0,114,1447750614.5292964,7.874284345378402e-08
1170.0,750.0,1000.0,875.0,136,2704387675.965212,5.0288648039878677e-08
1180.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
1180.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1180.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
1180.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
1180.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
1180.0,300.0,500.0,399.99999999999994,72,517315590.2911194,1.3918003120586796e-07
1180.0,500.0,750.0,625.0,108,1447750614.5292964,7.459848327200591e-08
1180.0,750.0,1000.0,875.0,139,2704387675.965212,5.139795645252306e-08
1190.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
1190.0,50.0,100.00000000000001,75.0,14,9948376.73636768,1.4072647599704427e-06
1190.0,100.00000000000001,150.0,125.0,17,19373154.697137043,8.775029294796398e-07
1190.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
1190.0,200.0,300.0,250.0,27,114144533.08042914,2.3654220899896375e-07
1190.0,300.0,500.0,399.99999999999994,72,517315590.2911194,1.3918003120586796e-07
1190.0,500.0,750.0,625.0,108,1447750614.5292964,7.459848327200591e-08
1190.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
1200.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1200.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1200.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
1200.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
1200.0,200.0,300.0,250.0,39,114144533.08042914,3.416720796651699e-07
1200.0,300.0,500.0,399.99999999999994,56,517315590.2911194,1.0825113538234175e-07
1200.0,500.0,750.0,625.0,121,1447750614.5292964,8.357793033252514e-08
1200.0,750.0,1000.0,875.0,125,2704387675.965212,4.622118386018261e-08
1210.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1210.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
1210.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
1210.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
1210.0,200.0,300.0,250.0,38,114144533.08042914,3.329112571096527e-07
1210.0,300.0,500.0,399.99999999999994,66,517315590.2911194,1.2758169527204564e-07
1210.0,500.0,750.0,625.0,102,1447750614.5292964,7.04541230902278e-08
1210.0,750.0,1000.0,875.0,128,2704387675.965212,4.733049227282699e-08
1220.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1220.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
1220.0,100.00000000000001,150.0,125.0,19,19373154.697137043,9.807385682419504e-07
1220.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
1220.0,200.0,300.0,250.0,32,114144533.08042914,2.8034632177654963e-07
1220.0,300.0,500.0,399.99999999999994,78,517315590.2911194,1.5077836713969027e-07
1220.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
1220.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
1230.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1230.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
1230.0,100.00000000000001,150.0,125.0,17,19373154.697137043,8.775029294796398e-07
1230.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
1230.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
1230.0,300.0,500.0,399.99999999999994,75,517315590.2911194,1.4497919917277913e-07
1230.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
1230.0,750.0,1000.0,875.0,117,2704387675.965212,4.326302809313092e-08
1240.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1240.0,50.0,100.00000000000001,75.0,4,9948376.73636768,4.020756457058408e-07
1240.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
1240.0,150.0,200.0,175.0,22,31939525.311496243,6.888017209223009e-07
1240.0,200.0,300.0,250.0,27,114144533.08042914,2.3654220899896375e-07
1240.0,300.0,500.0,399.99999999999994,79,517315590.2911194,1.5271142312866067e-07
1240.0,500.0,750.0,625.0,114,1447750614.5292964,7.874284345378402e-08
1240.0,750.0,1000.0,875.0,103,2704387675.965212,3.808625550079047e-08
1250.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1250.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
1250.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
1250.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
1250.0,200.0,300.0,250.0,42,114144533.08042914,3.679545473317214e-07
1250.0,300.0,500.0,399.99999999999994,71,517315590.2911194,1.3724697521689756e-07
1250.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
1250.0,750.0,1000.0,875.0,119,2704387675.965212,4.4002567034893844e-08
1260.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1260.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
1260.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
1260.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
1260.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
1260.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
1260.0,500.0,750.0,625.0,99,1447750614.5292964,6.838194299933876e-08
1260.0,750.0,1000.0,875.0,118,2704387675.965212,4.363279756401238e-08
1270.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
1270.0,50.0,100.00000000000001,75.0,12,9948376.73636768,1.2062269371175224e-06
1270.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
1270.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
1270.0,200.0,300.0,250.0,20,114144533.08042914,1.752164511103435e-07
1270.0,300.0,500.0,399.99999999999994,84,517315590.2911194,1.6237670307351262e-07
1270.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
1270.0,750.0,1000.0,875.0,109,2704387675.965212,4.030487232607923e-08
1280.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
1280.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
1280.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
1280.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
1280.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
1280.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
1280.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
1280.0,750.0,1000.0,875.0,125,2704387675.965212,4.622118386018261e-08
1290.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
1290.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
1290.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
1290.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
1290.0,200.0,300.0,250.0,26,114144533.08042914,2.2778138644344657e-07
1290.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
1290.0,500.0,750.0,625.0,104,1447750614.5292964,7.183557648415385e-08
1290.0,750.0,1000.0,875.0,130,2704387675.965212,4.8070031214589914e-08
1300.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
1300.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
1300.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
1300.0,150.0,200.0,175.0,9,31939525.311496243,2.817825221954867e-07
1300.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
1300.0,300.0,500.0,399.99999999999994,78,517315590.2911194,1.5077836713969027e-07
1300.0,500.0,750.0,625.0,102,1447750614.5292964,7.04541230902278e-08
1300.0,750.0,1000.0,875.0,116,2704387675.965212,4.2893258622249457e-08
1310.0,0.0,50.0,25.000000000000004,6,3665191.4291880922,1.637022271802352e-06
